key	accuracy	armour	campaign_action_points	category	charge_bonus	class	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	training_level	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	can_brace	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	first_person	ar_unit_category	healing_power	spell_mastery	infinite_secondary_ammo
wh3_dlc25_emp_cha_elspeth_von_draken	10	wh2_main_body_20	2100	inf_melee	20	com	wh3_dlc25_unit_long_text_emp_cha_elspeth_von_draken	hu1j_dlc25_elspeth_scythe	wh3_dlc25_emp_cha_elspeth_von_draken	38	44	75	3680		0	wh3_dlc25_emp_cha_elspeth_scythe	glf_mage_lord_death_missile	1	none	wh3_dlc25_unit_short_text_emp_cha_elspeth_von_draken	wh_main_infantry	trained			false	40.0000	1500.0000	wh3_dlc25_emp_cha_elspeth_von_draken	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	20	0	0	0	0	15	0	flying_melee_mage_highvalue	false	true	false	false	default	default	domination_characters			skirmish	1.0000	1.0000	false
wh3_dlc25_emp_cha_elspeth_von_draken_carmine_dragon	10	wh2_main_body_70	2100	war_beast	55	com	wh3_dlc25_unit_long_text_emp_cha_elspeth_von_draken	hu1j_dlc25_elspeth_dr1_dragon_wb_scythe	wh3_dlc25_emp_cha_elspeth_von_draken	50	44	75	8214	wh3_dlc25_emp_mnt_carmine_dragon	1	wh3_dlc25_emp_carmine_dragon	glf_mage_lord_death_missile	1	none	wh3_dlc25_unit_short_text_emp_cha_elspeth_von_draken	wh_main_monster	trained			false	40.0000	1500.0000	wh3_dlc25_emp_cha_elspeth_von_draken_carmine_dragon	60	80	0	vo_sel_empire_carmine_dragon	vo_sel_default	vo_sel_culture	1.0000	large	0	20	0	0	0	0	25	0	mage_flanker_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture			skirmish	1.0000	1.0000	false
wh3_dlc25_emp_cha_elspeth_von_draken_warhorse	10	wh2_main_plate_50	2100	cavalry	50	com	wh3_dlc25_unit_long_text_emp_cha_elspeth_von_draken	hu1j_dlc25_elspeth_hr1_warhorse_scythe	wh3_dlc25_emp_cha_elspeth_von_draken	38	44	75	3780	wh3_dlc25_emp_mnt_warhorse_armoured_elspeth	1	wh3_dlc25_emp_cha_elspeth_scythe	glf_mage_lord_death_missile	1	none	wh3_dlc25_unit_short_text_emp_cha_elspeth_von_draken	wh_main_cavalry_ordered	trained			false	40.0000	1500.0000	wh3_dlc25_emp_cha_elspeth_von_draken_warhorse	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	20	0	0	0	0	15	0	mage_highvalue	false	false	false	false	default	default	domination_characters			skirmish	1.0000	1.0000	false
wh3_dlc25_emp_cha_wizard_metal	10	wh2_main_leather_20	2100	inf_ranged	15	com	wh3_dlc25_unit_long_text_emp_cha_wizard_metal	hu1_empire_staff_and_sword	wh_main_infantry_standard_wizard_blood_dismembers	25	30	55	3412		0	wh_main_emp_sword_caster	glf_mage_hero_metal_missile	1	none	wh3_dlc25_unit_short_text_emp_cha_wizard_metal	wh_main_infantry	trained			true	40.0000	1500.0000	wh3_dlc25_emp_cha_wizard_metal	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	small	0	20	0	0	0	0	15	0	flying_mage_highvalue	false	true	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false
wh3_dlc25_emp_cha_wizard_metal_pegasus	10	wh2_main_plate_50	2100	cavalry	35	com	wh3_dlc25_unit_long_text_emp_cha_wizard_metal	hu1_empire_hr1_pegasus_staff_and_sword	wh_main_infantry_standard_wizard_rider_blood_dismembers	25	30	55	4000	wh_main_emp_mnt_pegasus	1	wh_main_emp_sword_caster	glf_mage_hero_metal_missile	1	none	wh3_dlc25_unit_short_text_emp_cha_wizard_metal	wh_main_monstrous_cavalry	trained			true	40.0000	1500.0000	wh3_dlc25_emp_cha_wizard_metal_pegasus	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	large	0	20	0	0	0	0	15	0	mage_flanker_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture			skirmish	1.0000	1.0000	false
wh3_dlc25_emp_cha_wizard_metal_warhorse	10	wh2_main_plate_50	2100	cavalry	35	com	wh3_dlc25_unit_long_text_emp_cha_wizard_metal	hu1_empire_hr1_warhorse_staff_and_sword	wh_main_infantry_standard_wizard_rider_blood_dismembers	25	30	55	3832	wh_main_emp_mnt_warhorse_barded_hero	1	wh_main_emp_sword_caster	glf_mage_hero_metal_missile	1	none	wh3_dlc25_unit_short_text_emp_cha_wizard_metal	wh_main_cavalry_chaotic	trained			true	40.0000	1500.0000	wh3_dlc25_emp_cha_wizard_metal_warhorse	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	large	0	20	0	0	0	0	15	0	hybrid_mage_highvalue	false	false	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false
wh3_main_cth_cha_alchemist_0	10	wh2_main_leather_15	2100	inf_melee	15	com	wh3_main_unit_long_text_cth_cha_alchemist	hu1e_mage_female_hero	wh3_main_cth_hum_alchemist_blood	35	30	60	3412		0	wh3_main_cth_alchemist	glf_mage_hero_metal_missile	1	none	wh3_main_unit_short_text_cth_cha_alchemist	wh_main_infantry	trained			false	40.0000	1500.0000	wh3_main_cth_cha_alchemist_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	small	0	20	0	0	0	0	15	0	mage_flanker_highvalue	false	true	false	false	high	high	domination_characters	harmony_amplifier_125%		skirmish	1.0000	1.0000	false
wh3_main_cth_cha_alchemist_1	10	wh2_main_chainmail_50	2100	war_beast	35	com	wh3_main_unit_long_text_cth_cha_alchemist	hu1e_hr1_warhorse_mage_female_hero	wh3_main_cth_hum_alchemist_blood	35	30	60	3832	wh3_main_cth_mnt_horse_hero	1	wh3_main_cth_alchemist	glf_mage_hero_metal_missile	1	none	wh3_main_unit_short_text_cth_cha_alchemist	wh_main_cavalry_chaotic	trained			false	40.0000	1500.0000	wh3_main_cth_cha_alchemist_1	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	0	20	0	0	0	0	15	0	hybrid_mage_highvalue	false	false	false	false	high	high	domination_characters	harmony_amplifier_125%		skirmish	1.0000	1.0000	false
wh3_main_cth_cha_astromancer_0	10	wh2_main_leather_15	2100	inf_ranged	10	com	wh3_main_unit_long_text_cth_cha_astromancer	hu1e_mage_hero	wh_main_infantry_standard_hero_blood_dismembers	40	25	70	3412		0	wh3_main_cth_astromancer	glf_mage_hero_heavens_missile	1	none	wh3_main_unit_short_text_cth_cha_astromancer	wh_main_infantry	trained			true	40.0000	1500.0000	wh3_main_cth_cha_astromancer_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	small	0	20	0	0	0	0	15	0	mage_flanker_highvalue	false	true	false	false	high	high	domination_characters	harmony_amplifier_125%		skirmish	1.0000	1.0000	false
wh3_main_cth_cha_astromancer_1	10	wh2_main_chainmail_50	2100	war_beast	30	com	wh3_main_unit_long_text_cth_cha_astromancer	hu1e_hr1_warhorse_mage_hero	wh_main_infantry_standard_hero_blood_dismembers	40	25	70	3832	wh3_main_cth_mnt_horse_hero	1	wh3_main_cth_astromancer	glf_mage_hero_heavens_missile	1	none	wh3_main_unit_short_text_cth_cha_astromancer	wh_main_cavalry_chaotic	trained			true	40.0000	1500.0000	wh3_main_cth_cha_astromancer_1	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	large	0	20	0	0	0	0	15	0	hybrid_mage_highvalue	false	false	false	false	high	high	domination_characters	harmony_amplifier_125%		skirmish	1.0000	1.0000	false
wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_0	10	wh2_main_leather_30	2100	inf_melee	30	com	wh3_main_unit_long_text_cth_cha_dragon_blooded_shugengan_lord_yang	hu1e_mage_lord	wh3_main_cth_hum_shugengan_yang_blood	55	40	70	4360		0	wh3_main_cth_shugengan_lord	glf_mage_lord_yang_missile	1	none	wh3_main_unit_short_text_cth_cha_dragon_blooded_shugengan_lord_yang	wh_main_infantry	trained			false	40.0000	1500.0000	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	small	0	20	0	0	0	0	15	0	mage_flanker_highvalue	false	true	false	false	high	high	domination_characters	harmony_amplifier_150%		skirmish	1.0000	1.0000	false
wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_1	10	wh2_main_chainmail_70	2100	war_beast	50	com	wh3_main_unit_long_text_cth_cha_dragon_blooded_shugengan_lord_yang	hu1e_hr1_warhorse_mage_lord	wh3_main_cth_hum_shugengan_yang_blood	55	40	70	4964	wh3_main_cth_mnt_horse_hero	1	wh3_main_cth_shugengan_lord	glf_mage_lord_yang_missile	1	none	wh3_main_unit_short_text_cth_cha_dragon_blooded_shugengan_lord_yang	wh_main_monstrous_cavalry	trained			false	40.0000	1500.0000	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_1	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	0	20	0	0	0	0	15	0	flying_mage_highvalue	false	false	false	false	high	high	domination_characters	harmony_amplifier_150%		skirmish	1.0000	1.0000	false
wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_2	10	wh2_main_chainmail_70	2100	war_beast	70	com	wh3_main_unit_long_text_cth_cha_dragon_blooded_shugengan_lord_yang	hu1e_wh3_cathay_hr1_longma_mage_lord	wh3_main_cth_hum_shugengan_yang_blood	55	40	70	5564	wh3_main_cth_mnt_jade_longma_hero	1	wh3_main_cth_shugengan_lord_longma	glf_mage_lord_yang_missile	1	none	wh3_main_unit_short_text_cth_cha_dragon_blooded_shugengan_lord_yang	wh_main_monstrous_cavalry	trained			false	40.0000	1500.0000	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_2	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	0	20	0	0	0	0	15	0	hybrid_mage_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture	harmony_amplifier_150%		skirmish	1.0000	1.0000	false
wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_0	10	wh2_main_leather_30	2100	inf_melee	30	com	wh3_main_unit_long_text_cth_cha_dragon_blooded_shugengan_lord_yin	hu1e_mage_lord	wh3_main_cth_hum_shugengan_yin_blood	55	40	70	4360		0	wh3_main_cth_shugengan_lord	glf_mage_lord_yin_missile	1	none	wh3_main_unit_short_text_cth_cha_dragon_blooded_shugengan_lord_yin	wh_main_infantry	trained			false	40.0000	1500.0000	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	small	0	20	0	0	0	0	15	0	mage_flanker_highvalue	false	true	false	false	high	high	domination_characters	harmony_amplifier_150%		skirmish	1.0000	1.0000	false
wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_1	10	wh2_main_chainmail_70	2100	war_beast	50	com	wh3_main_unit_long_text_cth_cha_dragon_blooded_shugengan_lord_yin	hu1e_hr1_warhorse_mage_lord	wh3_main_cth_hum_shugengan_yin_blood	55	40	70	4964	wh3_main_cth_mnt_horse_hero	1	wh3_main_cth_shugengan_lord	glf_mage_lord_yin_missile	1	none	wh3_main_unit_short_text_cth_cha_dragon_blooded_shugengan_lord_yin	wh_main_monstrous_cavalry	trained			false	40.0000	1500.0000	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_1	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	0	20	0	0	0	0	15	0	flying_mage_highvalue	false	false	false	false	high	high	domination_characters	harmony_amplifier_150%		skirmish	1.0000	1.0000	false
wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_2	10	wh2_main_chainmail_70	2100	war_beast	70	com	wh3_main_unit_long_text_cth_cha_dragon_blooded_shugengan_lord_yin	hu1e_wh3_cathay_hr1_longma_mage_lord	wh3_main_cth_hum_shugengan_yin_blood	55	40	70	5564	wh3_main_cth_mnt_jade_longma_hero	1	wh3_main_cth_shugengan_lord_longma	glf_mage_lord_yin_missile	1	none	wh3_main_unit_short_text_cth_cha_dragon_blooded_shugengan_lord_yin	wh_main_monstrous_cavalry	trained			false	40.0000	1500.0000	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_2	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	0	10	0	0	0	0	15	0	melee_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture	harmony_amplifier_150%		skirmish	1.0000	1.0000	false
wh3_main_cth_cha_iron_dragon_0	10	wh2_main_plate_70	2100	inf_melee	35	com	wh3_main_unit_long_text_cth_cha_iron_dragon_0	hu1e_mage_iron_dragon	wh3_main_cth_hum_iron_dragon_blood	55	60	90	8416		0	wh3_main_cth_iron_dragon_human	glf_cth_iron_dragon_missile	1	none	wh3_main_unit_short_text_cth_cha_iron_dragon_0	wh_main_infantry	trained			true	40.0000	1500.0000	wh3_main_cth_cha_iron_dragon_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	small	0	10	0	25	0	0	15	0	melee_highvalue	false	true	false	false	cant_capture	cant_capture	domination_characters	harmony_amplifier_200%		skirmish	1.0000	1.0000	false
wh3_main_cth_cha_storm_dragon_0	10	wh2_main_plate_70	2100	inf_melee	50	com	wh3_main_unit_long_text_cth_cha_storm_dragon_0	hu1e_mage_storm_dragon	wh3_main_cth_hum_storm_dragon_blood	65	55	90	8416		0	wh3_main_cth_storm_dragon_human	glf_cth_storm_dragon_missile	1	none	wh3_main_unit_short_text_cth_cha_storm_dragon_0	wh_main_infantry	trained			false	40.0000	1500.0000	wh3_main_cth_cha_storm_dragon_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	small	0	20	0	25	0	0	15	0	melee_highvalue	false	true	false	false	cant_capture	cant_capture	domination_characters	harmony_amplifier_200%		skirmish	1.0000	1.0000	false
wh3_main_dae_cha_daemon_prince_tzeentch_0	10	wh2_main_body_30	2100	inf_melee	30	com	wh3_main_unit_long_text_dae_cha_daemon_prince_0	hu10e_wh3_daemon_prince_1h	wh3_main_dae_cha_daemon_prince_generic	25	20	70	8580		0	wh3_main_dae_daemon_prince	glf_dae_daemon_prince_tzeentch_MP_missile	1	none	wh3_main_unit_short_text_dae_cha_daemon_prince_0	wh_main_monster	trained			true	40.0000	1500.0000	wh3_main_dae_cha_daemon_prince_tzeentch_0	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0000	large	0	20	0	0	0	10	0	0	flying_melee_highvalue	false	true	false	false	cant_capture	cant_capture	cant_capture			skirmish	1.0000	1.0000	false
wh3_main_dae_cha_daemon_prince_tzeentch_MP	10	wh2_main_plate_50	2100	inf_melee	30	com	wh3_main_unit_long_text_dae_cha_daemon_prince_tze_MP	hu10e_wh3_daemon_prince_1h	wh3_main_dae_cha_daemon_prince_generic	45	45	80	7720		0	wh3_main_dae_daemon_prince_tzeentch_staff_MP	glf_dae_daemon_prince_tzeentch_MP_missile	1	none	wh3_main_unit_short_text_dae_cha_daemon_prince_tze_MP	wh_main_monster	trained			true	40.0000	1500.0000	wh3_main_dae_cha_daemon_prince_tzeentch_0	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0000	large	0	20	0	0	0	20	0	0	hybrid_mage_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture			skirmish	1.0000	1.0000	false
wh3_main_ksl_cha_frost_maiden_ice_0	10	wh2_main_leather_15	2100	inf_melee	15	com	wh3_main_unit_long_text_ksl_cha_frost_maiden_ice	hu1_wh3_frost_maiden_sword_and_magic	wh3_main_ksl_frost_maiden_blood_dismembers	35	30	60	3412		0	wh3_main_ksl_frost_maiden_sword	glf_mage_hero_ice_missile	1	none	wh3_main_unit_short_text_ksl_cha_frost_maiden_ice	wh_main_infantry	trained			false	40.0000	1500.0000	wh3_main_ksl_cha_frost_maiden_ice_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	small	0	20	0	0	0	0	15	0	mage_flanker_highvalue	false	true	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false
wh3_main_ksl_cha_frost_maiden_ice_1	10	wh2_main_leather_45	2100	war_beast	35	com	wh3_main_unit_long_text_ksl_cha_frost_maiden_ice	hu1_wh3_ice_witch_hr1_warhorse_sword_and_magic	wh3_main_ksl_frost_maiden_blood_dismembers	35	30	60	3812	wh3_main_ksl_mnt_horse_heavy_ice	1	wh3_main_ksl_frost_maiden_sword	glf_mage_hero_ice_missile	1	none	wh3_main_unit_short_text_ksl_cha_frost_maiden_ice	wh_main_cavalry_chaotic	trained			false	40.0000	1500.0000	wh3_main_ksl_cha_frost_maiden_ice_1	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	0	20	0	0	0	0	15	0	mage_flanker_highvalue	false	false	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false
wh3_main_ksl_cha_frost_maiden_ice_2	10	wh2_main_plate_75	2100	war_beast	50	com	wh3_main_unit_long_text_ksl_cha_frost_maiden_ice	hu1_wh3_ice_witch_be1_warbear_sword_and_magic	wh3_main_ksl_frost_maiden_blood_dismembers	45	30	60	4412	wh3_main_ksl_mnt_war_bear_medium_white	1	wh3_main_ksl_war_bear_frost_maiden	glf_mage_hero_ice_missile	1	none	wh3_main_unit_short_text_ksl_cha_frost_maiden_ice	wh_main_monstrous_cavalry	trained			true	40.0000	1500.0000	wh3_main_ksl_cha_frost_maiden_ice_2	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	large	0	20	0	0	0	0	15	0	hybrid_mage_highvalue	false	false	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false
wh3_main_ksl_cha_frost_maiden_tempest_0	10	wh2_main_leather_15	2100	inf_melee	15	com	wh3_main_unit_long_text_ksl_cha_frost_maiden_tempest	hu1_wh3_frost_maiden_sword_and_magic	wh3_main_ksl_frost_maiden_blood_dismembers	35	30	60	3412		0	wh3_main_ksl_frost_maiden_sword	glf_mage_hero_tempest_missile	1	none	wh3_main_unit_short_text_ksl_cha_frost_maiden_tempest	wh_main_infantry	trained			false	40.0000	1500.0000	wh3_main_ksl_cha_frost_maiden_tempest_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	small	0	20	0	0	0	0	15	0	mage_flanker_highvalue	false	true	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false
wh3_main_ksl_cha_frost_maiden_tempest_1	10	wh2_main_leather_45	2100	war_beast	35	com	wh3_main_unit_long_text_ksl_cha_frost_maiden_tempest	hu1_wh3_ice_witch_hr1_warhorse_sword_and_magic	wh3_main_ksl_frost_maiden_blood_dismembers	35	30	60	3812	wh3_main_ksl_mnt_horse_heavy_ice	1	wh3_main_ksl_frost_maiden_sword	glf_mage_hero_tempest_missile	1	none	wh3_main_unit_short_text_ksl_cha_frost_maiden_tempest	wh_main_cavalry_chaotic	trained			false	40.0000	1500.0000	wh3_main_ksl_cha_frost_maiden_tempest_1	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	0	20	0	0	0	0	15	0	melee_highvalue	false	false	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false
wh3_main_ksl_cha_frost_maiden_tempest_2	10	wh2_main_plate_75	2100	war_beast	50	com	wh3_main_unit_long_text_ksl_cha_frost_maiden_tempest	hu1_wh3_ice_witch_be1_warbear_sword_and_magic	wh3_main_ksl_frost_maiden_blood_dismembers	45	30	60	4412	wh3_main_ksl_mnt_war_bear_medium_white	1	wh3_main_ksl_war_bear_frost_maiden	glf_mage_hero_tempest_missile	1	none	wh3_main_unit_short_text_ksl_cha_frost_maiden_tempest	wh_main_monstrous_cavalry	trained			true	40.0000	1500.0000	wh3_main_ksl_cha_frost_maiden_tempest_2	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	large	0	20	0	0	0	0	15	0	hybrid_mage_highvalue	false	false	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false
wh3_main_ksl_cha_ice_witch_ice_0	10	wh2_main_leather_15	2100	inf_melee	20	com	wh3_main_unit_long_text_ksl_cha_ice_witch_ice	hu1_wh3_ice_witch_sword_and_magic	wh3_main_ksl_ice_witch_blood_dismembers	40	35	70	3680		0	wh3_main_ksl_ice_witch_sword	glf_mage_lord_ice_missile	1	none	wh3_main_unit_short_text_ksl_cha_ice_witch_ice	wh_main_infantry	trained			false	40.0000	1500.0000	wh3_main_ksl_cha_ice_witch_ice_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	small	0	20	0	0	0	0	15	0	mage_flanker_highvalue	false	true	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false
wh3_main_ksl_cha_ice_witch_ice_1	10	wh2_main_leather_45	2100	war_beast	40	com	wh3_main_unit_long_text_ksl_cha_ice_witch_ice	hu1_wh3_ice_witch_hr1_warhorse_sword_and_magic	wh3_main_ksl_ice_witch_blood_dismembers	40	35	70	4080	wh3_main_ksl_mnt_horse_heavy_ice	1	wh3_main_ksl_ice_witch_sword	glf_mage_lord_ice_missile	1	none	wh3_main_unit_short_text_ksl_cha_ice_witch_ice	wh_main_cavalry_chaotic	trained			false	40.0000	1500.0000	wh3_main_ksl_cha_ice_witch_ice_1	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	0	20	0	0	0	0	15	0	mage_flanker_highvalue	false	false	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false
wh3_main_ksl_cha_ice_witch_ice_2	10	wh2_main_plate_75	2100	war_beast	50	com	wh3_main_unit_long_text_ksl_cha_ice_witch_ice	hu1_wh3_ice_witch_be1_warbear_sword_and_magic	wh3_main_ksl_ice_witch_blood_dismembers	50	35	70	4680	wh3_main_ksl_mnt_war_bear_medium_white	1	wh3_main_ksl_war_bear_ice_witch	glf_mage_lord_ice_missile	1	none	wh3_main_unit_short_text_ksl_cha_ice_witch_ice	wh_main_monstrous_cavalry	trained			true	40.0000	1500.0000	wh3_main_ksl_cha_ice_witch_ice_2	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	large	0	20	0	0	0	0	15	0	hybrid_mage_highvalue	false	false	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false
wh3_main_ksl_cha_ice_witch_tempest_0	10	wh2_main_leather_15	2100	inf_melee	20	com	wh3_main_unit_long_text_ksl_cha_ice_witch_tempest	hu1_wh3_ice_witch_sword_and_magic	wh3_main_ksl_ice_witch_blood_dismembers	40	35	70	3680		0	wh3_main_ksl_ice_witch_sword	glf_mage_lord_tempest_missile	1	none	wh3_main_unit_short_text_ksl_cha_ice_witch_tempest	wh_main_infantry	trained			false	40.0000	1500.0000	wh3_main_ksl_cha_ice_witch_tempest_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	small	0	20	0	0	0	0	15	0	mage_flanker_highvalue	false	true	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false
wh3_main_ksl_cha_ice_witch_tempest_1	10	wh2_main_leather_45	2100	war_beast	40	com	wh3_main_unit_long_text_ksl_cha_ice_witch_tempest	hu1_wh3_ice_witch_hr1_warhorse_sword_and_magic	wh3_main_ksl_ice_witch_blood_dismembers	40	35	70	4080	wh3_main_ksl_mnt_horse_heavy_ice	1	wh3_main_ksl_ice_witch_sword	glf_mage_lord_tempest_missile	1	none	wh3_main_unit_short_text_ksl_cha_ice_witch_tempest	wh_main_cavalry_chaotic	trained			false	40.0000	1500.0000	wh3_main_ksl_cha_ice_witch_tempest_1	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	0	20	0	0	0	0	15	0	mage_flanker_highvalue	false	false	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false
wh3_main_ksl_cha_ice_witch_tempest_2	10	wh2_main_plate_75	2100	war_beast	50	com	wh3_main_unit_long_text_ksl_cha_ice_witch_tempest	hu1_wh3_ice_witch_be1_warbear_sword_and_magic	wh3_main_ksl_ice_witch_blood_dismembers	50	35	70	4680	wh3_main_ksl_mnt_war_bear_medium_white	1	wh3_main_ksl_war_bear_ice_witch	glf_mage_lord_tempest_missile	1	none	wh3_main_unit_short_text_ksl_cha_ice_witch_tempest	wh_main_monstrous_cavalry	trained			true	40.0000	1500.0000	wh3_main_ksl_cha_ice_witch_tempest_2	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	large	0	20	0	0	0	0	15	0	hybrid_mage_highvalue	false	false	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false
wh3_main_ksl_cha_katarin_0	10	wh2_main_leather_15	2100	inf_melee	20	com	wh3_main_unit_long_text_ksl_cha_katarin	hu1_wh3_katarin_staff_and_sword	wh3_main_ksl_katarin_hero_blood	50	45	80	3880		0	wh3_main_ksl_tzarina_katarin_sword	glf_ksl_katarin_missile	1	none	wh3_main_unit_short_text_ksl_cha_katarin	wh_main_infantry	trained			false	40.0000	1500.0000	wh3_main_ksl_cha_katarin_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	small	0	20	0	0	0	0	15	0	mage_flanker_highvalue	false	true	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false
wh3_main_ksl_cha_katarin_1	10	wh2_main_leather_45	2100	war_beast	40	com	wh3_main_unit_long_text_ksl_cha_katarin	hu1_wh3_katarin_hr1_warhorse_staff_and_sword	wh3_main_ksl_katarin_hero_blood	50	45	80	4280	wh3_main_ksl_mnt_horse_heavy_ice	1	wh3_main_ksl_tzarina_katarin_sword	glf_ksl_katarin_missile	1	none	wh3_main_unit_short_text_ksl_cha_katarin	wh_main_cavalry_chaotic	trained			false	40.0000	1500.0000	wh3_main_ksl_cha_katarin_1	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	0	20	0	0	0	0	15	0	mage_flanker_highvalue	false	false	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false
wh3_main_ksl_cha_katarin_2	10	wh2_main_plate_75	2100	war_beast	50	com	wh3_main_unit_long_text_ksl_cha_katarin	hu1_wh3_katarin_be1_warbear_staff_and_sword	wh3_main_ksl_katarin_hero_blood	50	45	80	5080	wh3_main_ksl_mnt_war_bear_heavy_katarin	1	wh3_main_ksl_war_bear_katarin	glf_ksl_katarin_missile	1	none	wh3_main_unit_short_text_ksl_cha_katarin	wh_main_monstrous_cavalry	trained			true	40.0000	1500.0000	wh3_main_ksl_cha_katarin_2	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	large	0	20	0	0	0	0	15	0	melee_gatecrusher_highvalue	false	false	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false
