key	type	walk_speed	run_speed	acceleration	deceleration	charge_speed	strafe_speed	charge_distance_commence_run	charge_distance_adopt_charge_pose	charge_distance_pick_target	radius	shape	radii_ratio	mass	height	fire_arc_close	turn_speed	hit_points	allow_turn_to_move_anim	allow_static_turn_anim	min_turning_speed	fly_speed	flying_charge_speed	size	gradient_strategy	audio_entity_type	combat_reaction_radius	entity_effects	hit_reactions_ignore_chance	knock_interrupts_ignore_chance	soft_collision_offset_z	can_climb_ladder_and_stair_pipes	projectile_intersection_radius_ratio	projectile_penetration_resistance	projectile_penetration_speed_change	aura_vfx	porthole_camera	min_tracking_ratio	max_tracking_ratio	vfx_filter_id	can_cast_projectile	porthole_composite_scene	combat_camera_shake	has_blood	can_dismember	dismember_arms_alive_hp_ratio	dismember_head_alive_hp_ratio	jump_attack_chance	locomotion_constants	enable_engine_crew_turn_in_movement_direction	anim_lod_distance_multiplier	dealt_collision_knocked_flying_threshold_multiplier	dealt_collision_knocked_down_threshold_multiplier	dealt_collision_knocked_back_threshold_multiplier	size_for_animation_lod	leaves_collision_when_dies	stop_before_turn
def_death_hag_bodyguard_1	man	1.6000	4.4000	5.0000	6.0000	5.2000	1.0000	35.0000	32.0000	30.0000	0.6200	circle	1.0000	135.0000	1.8000	60.0000	220.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	0.0000	infantry_light_effects	40	20	0.0000	true	1.0000	1	0.9000			0.7500	1.8000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	30	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
def_death_hag_bodyguard_2	man	1.6000	4.4000	5.0000	6.0000	5.2000	1.0000	35.0000	32.0000	30.0000	0.6200	circle	1.0000	135.0000	1.8000	60.0000	220.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	0.0000	infantry_light_effects	40	20	0.0000	true	1.0000	1	0.9000			0.7500	1.8000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	30	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
def_death_hag_bodyguard_3	man	1.6000	4.4000	5.0000	6.0000	5.2000	1.0000	35.0000	32.0000	30.0000	0.6200	circle	1.0000	135.0000	1.8000	60.0000	220.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	0.0000	infantry_light_effects	40	20	0.0000	true	1.0000	1	0.9000			0.7500	1.8000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	30	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
def_dreadlord_bodyguard_1	man	1.5000	3.3000	4.0000	5.0000	4.1000	1.0000	30.0000	25.0000	25.0000	0.6500	circle	1.0000	150.0000	1.8000	80.0000	140.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	0.0000	infantry_effects	40	20	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
def_dreadlord_bodyguard_2	man	1.5000	3.3000	2.0000	4.0000	4.5000	1.0000	35.0000	30.0000	25.0000	0.6000	circle	1.0000	100.0000	1.8000	170.0000	90.0000	0	true	true	0.0000	0.0000	0.0000	medium	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	false	1.0000	2	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
def_dreadlord_bodyguard_3	man	1.5000	3.3000	2.0000	4.0000	4.5000	1.0000	35.0000	30.0000	25.0000	0.6000	circle	1.0000	100.0000	1.8000	170.0000	90.0000	0	true	true	0.0000	0.0000	0.0000	medium	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	false	1.0000	2	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
def_dreadlord_bodyguard_4	man	1.5000	3.3000	2.0000	4.0000	4.5000	1.0000	35.0000	30.0000	25.0000	0.6000	circle	1.0000	100.0000	1.8000	170.0000	90.0000	0	true	true	0.0000	0.0000	0.0000	medium	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	false	1.0000	2	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
def_dreadlord_bodyguard_5	man	1.5000	4.0000	3.0000	5.0000	4.6000	1.0000	30.0000	25.0000	25.0000	0.6500	circle	1.0000	175.0000	1.8000	360.0000	140.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	0.0000	infantry_light_effects	40	20	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	30	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
def_dreadlord_female_bodyguard_1	man	1.5000	3.3000	4.0000	5.0000	4.1000	1.0000	30.0000	25.0000	25.0000	0.6500	circle	1.0000	200.0000	1.8000	80.0000	140.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	0.0000	infantry_effects	50	50	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
def_dreadlord_female_bodyguard_2	man	1.5000	3.3000	2.0000	4.0000	4.5000	1.0000	35.0000	30.0000	25.0000	0.6000	circle	1.0000	100.0000	1.8000	360.0000	90.0000	0	true	true	0.0000	0.0000	0.0000	medium	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	false	1.0000	2	0.9000			0.5000	1.6000	2	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
def_dreadlord_female_bodyguard_3	man	1.5000	3.3000	2.0000	4.0000	4.5000	1.0000	35.0000	30.0000	25.0000	0.6000	circle	1.0000	100.0000	1.8000	360.0000	90.0000	0	true	true	0.0000	0.0000	0.0000	medium	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	false	1.0000	2	0.9000			0.5000	1.6000	2	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
def_dreadlord_female_bodyguard_4	man	1.5000	3.1000	3.0000	4.0000	3.9000	1.0000	30.0000	25.0000	25.0000	0.7000	circle	1.0000	250.0000	1.8000	60.0000	140.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	0.0000	infantry_effects	75	50	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
def_high_beastmaster_bodyguard_1	man	1.5000	3.3000	4.0000	5.0000	4.1000	1.0000	30.0000	25.0000	25.0000	0.6500	circle	1.0000	200.0000	1.8000	80.0000	140.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	0.0000	infantry_effects	50	50	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
def_high_beastmaster_bodyguard_2	man	1.5000	3.3000	2.0000	4.0000	4.5000	1.0000	35.0000	30.0000	25.0000	0.6000	circle	1.0000	100.0000	1.8000	360.0000	90.0000	0	true	true	0.0000	0.0000	0.0000	medium	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	false	1.0000	2	0.9000			0.5000	1.6000	2	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
def_high_beastmaster_bodyguard_3	man	1.5000	3.3000	2.0000	4.0000	4.5000	1.0000	35.0000	30.0000	25.0000	0.6000	circle	1.0000	100.0000	1.8000	360.0000	90.0000	0	true	true	0.0000	0.0000	0.0000	medium	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	false	1.0000	2	0.9000			0.5000	1.6000	2	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
def_high_beastmaster_bodyguard_4	man	1.5000	3.3000	2.0000	4.0000	4.5000	1.0000	35.0000	30.0000	25.0000	0.6000	circle	1.0000	100.0000	1.8000	360.0000	90.0000	0	true	true	0.0000	0.0000	0.0000	medium	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	false	1.0000	2	0.9000			0.5000	1.6000	2	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
def_khainite_assassin_bodyguard_1	man	1.8000	4.2000	5.0000	6.0000	4.9000	2.0000	30.0000	25.0000	25.0000	0.6500	circle	1.0000	135.0000	1.8000	80.0000	160.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	0.0000	infantry_light_effects	40	20	0.0000	true	0.8000	1	0.9000			0.5000	1.8000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	40	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
def_khainite_assassin_bodyguard_2	man	1.5000	3.1000	3.0000	4.0000	3.9000	1.0000	30.0000	25.0000	25.0000	0.6800	circle	1.0000	250.0000	1.8000	60.0000	140.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	0.0000	infantry_effects	75	50	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
def_khainite_assassin_bodyguard_3	man	1.5000	3.1000	3.0000	4.0000	3.9000	1.0000	30.0000	25.0000	25.0000	0.6800	circle	1.0000	250.0000	1.8000	60.0000	140.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	0.0000	infantry_effects	70	40	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
def_khainite_assassin_bodyguard_4	man	1.5000	3.1000	3.0000	4.0000	3.9000	1.0000	30.0000	25.0000	25.0000	0.6800	circle	1.0000	250.0000	1.8000	60.0000	140.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	0.0000	infantry_effects	70	40	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
def_master_bodyguard_1	man	1.5000	3.3000	4.0000	5.0000	4.1000	1.0000	30.0000	25.0000	25.0000	0.6500	circle	1.0000	200.0000	1.8000	80.0000	140.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	0.0000	infantry_effects	50	50	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
def_master_bodyguard_2	man	1.5000	4.0000	3.0000	5.0000	4.6000	1.0000	30.0000	25.0000	25.0000	0.6500	circle	1.0000	150.0000	1.8000	360.0000	140.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	0.0000	infantry_light_effects	40	20	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	30	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
def_master_bodyguard_3	man	1.5000	3.3000	2.0000	4.0000	4.5000	1.0000	35.0000	30.0000	25.0000	0.6000	circle	1.0000	100.0000	1.8000	360.0000	90.0000	0	true	true	0.0000	0.0000	0.0000	medium	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	false	1.0000	2	0.9000			0.5000	1.6000	2	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
def_master_bodyguard_4	man	1.5000	3.3000	2.0000	4.0000	4.5000	1.0000	35.0000	30.0000	25.0000	0.6000	circle	1.0000	100.0000	1.8000	360.0000	90.0000	0	true	true	0.0000	0.0000	0.0000	medium	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	false	1.0000	2	0.9000			0.5000	1.6000	2	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
dwf_belegar_ironhammer_bodyguard_1	man	1.5000	3.0000	3.0000	4.0000	3.8000	1.0000	35.0000	30.0000	30.0000	0.6500	circle	1.0000	600.0000	1.4000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_dwarf_default	0.0000	infantry_light_effects	75	40	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
dwf_belegar_ironhammer_bodyguard_2	man	1.5000	3.2000	3.2000	3.2000	4.8000	1.0000	45.0000	40.0000	35.0000	0.7500	circle	1.0000	1000.0000	1.5000	80.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_dwarf_default	2.0000	infantry_light_effects	100	100	0.0000	true	1.0000	2	0.9000			0.5000	1.4500	1	false		wh_main_unit_combat	false	false	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
dwf_daemon_slayer_bodyguard_1	man	1.5000	4.2000	3.0000	4.0000	4.8000	1.3000	35.0000	30.0000	25.0000	0.7000	circle	1.0000	400.0000	1.5000	60.0000	180.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_dwarf_default	0.0000	infantry_light_effects	75	60	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	40	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
dwf_daemon_slayer_bodyguard_2	man	1.5000	4.2000	3.0000	4.0000	4.8000	1.3000	35.0000	30.0000	25.0000	0.7000	circle	1.0000	400.0000	1.5000	60.0000	180.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_dwarf_default	0.0000	infantry_light_effects	75	60	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	40	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
dwf_dragon_slayer_bodyguard1	man	1.5000	4.2000	3.0000	4.0000	4.8000	1.3000	35.0000	30.0000	25.0000	0.6000	circle	1.0000	240.0000	1.5000	60.0000	180.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_dwarf_default	0.0000	infantry_light_effects	50	50	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	40	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
dwf_dragon_slayer_bodyguard2	man	1.5000	4.0000	3.0000	4.0000	4.6000	1.3000	35.0000	30.0000	30.0000	0.6000	circle	1.0000	400.0000	1.5000	60.0000	180.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_dwarf_default	0.0000	infantry_light_effects	50	50	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	40	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
dwf_dragon_slayer_bodyguard3	man	1.5000	4.0000	3.0000	4.0000	4.6000	1.3000	35.0000	30.0000	30.0000	0.6000	circle	1.0000	240.0000	1.5000	60.0000	180.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_dwarf_default	0.0000	infantry_light_effects	50	50	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	40	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
dwf_garagrim_ironfist_bodyguard	man	1.5000	4.2000	3.0000	4.0000	4.8000	1.3000	35.0000	30.0000	25.0000	0.6000	circle	1.0000	400.0000	1.5000	60.0000	180.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_dwarf_default	0.0000	infantry_light_effects	75	60	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	40	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
dwf_ghost_engineer_bodyguard	man	1.5000	3.2000	2.0000	4.0000	4.1000	1.0000	35.0000	30.0000	25.0000	0.7500	circle	1.0000	1000.0000	1.5000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_dwarf_default	2.0000	infantry_light_effects	100	100	0.0000	true	1.0000	2	0.9000			0.5000	1.4500	139	false		wh_main_unit_combat	false	false	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
dwf_ghost_runesmith_bodyguard	man	1.5000	3.2000	2.0000	4.0000	4.1000	1.0000	35.0000	30.0000	25.0000	0.7500	circle	1.0000	1000.0000	1.5000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_dwarf_default	2.0000	infantry_light_effects	100	100	0.0000	true	1.0000	2	0.9000			0.5000	1.4500	139	false		wh_main_unit_combat	false	false	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
dwf_ghost_thane_bodyguard_0	man	1.5000	3.2000	2.0000	4.0000	4.1000	1.0000	35.0000	30.0000	25.0000	0.7500	circle	1.0000	1000.0000	1.5000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_dwarf_default	2.0000	infantry_light_effects	100	100	0.0000	true	1.0000	2	0.9000			0.5000	1.4500	139	false		wh_main_unit_combat	false	false	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
dwf_ghost_thane_bodyguard_1	man	1.5000	3.2000	2.0000	4.0000	4.1000	1.0000	35.0000	30.0000	25.0000	0.7500	circle	1.0000	1000.0000	1.5000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_dwarf_default	2.0000	infantry_light_effects	100	100	0.0000	true	1.0000	2	0.9000			0.5000	1.4500	139	false		wh_main_unit_combat	false	false	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
dwf_ghost_thane_bodyguard_2	man	1.5000	3.2000	2.0000	4.0000	4.1000	1.0000	35.0000	30.0000	25.0000	0.7500	circle	1.0000	1000.0000	1.5000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_dwarf_default	2.0000	infantry_light_effects	100	100	0.0000	true	1.0000	2	0.9000			0.5000	1.4500	139	false		wh_main_unit_combat	false	false	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
dwf_grombrindal_bodyguard_1	man	1.5000	3.2000	3.2000	3.2000	4.8000	1.0000	45.0000	40.0000	35.0000	0.7500	circle	1.0000	1000.0000	1.5000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_dwarf_default	2.0000	infantry_light_effects	100	100	0.0000	true	1.0000	2	0.9000			0.5000	1.4500	1	false		wh_main_unit_combat	false	false	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
dwf_high_king_bodyguard_1	man	1.5000	3.0000	3.0000	4.0000	4.0000	1.0000	35.0000	30.0000	30.0000	0.7500	circle	1.0000	1000.0000	1.5000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_dwarf_default	2.0000	infantry_light_effects	75	80	0.0000	false	1.0000	2	0.9000			0.5000	1.4500	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
dwf_lord_bodyguard_1	man	1.5000	3.2000	2.0000	4.0000	4.0000	1.0000	35.0000	30.0000	30.0000	0.6500	circle	1.0000	400.0000	1.4000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_dwarf_default	0.0000	infantry_light_effects	40	40	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
dwf_lord_bodyguard_2	man	1.5000	3.2000	2.0000	4.0000	4.0000	1.0000	35.0000	30.0000	30.0000	0.6500	circle	1.0000	400.0000	1.4000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_dwarf_default	0.0000	infantry_light_effects	40	40	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
dwf_malakai_makaisson_bodyguard_1	man	1.5000	4.2000	3.0000	4.0000	4.8000	1.3000	35.0000	30.0000	25.0000	0.7000	circle	1.0000	400.0000	1.5000	60.0000	180.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_dwarf_default	0.0000	infantry_light_effects	50	50	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	40	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
dwf_master_engineer_bodyguard1	man	1.5000	2.8000	4.0000	4.5000	3.7000	1.3000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	225.0000	1.4000	70.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_dwarf_default	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
dwf_master_engineer_bodyguard2	man	1.5000	2.8000	4.0000	4.5000	3.7000	1.3000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	225.0000	1.4000	70.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_dwarf_default	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
dwf_master_engineer_bodyguard3	man	1.5000	3.3000	4.0000	5.0000	4.0000	1.3000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	160.0000	1.4000	70.0000	160.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_dwarf_default	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
dwf_master_engineer_bodyguard4	man	1.5000	2.6000	5.0000	5.0000	3.6000	1.8000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	270.0000	1.4000	70.0000	160.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_dwarf_default	0.0000	infantry_light_effects	40	20	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
dwf_master_engineer_bodyguard5	man	1.5000	2.6000	5.0000	5.0000	3.6000	1.8000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	270.0000	1.4000	70.0000	160.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_dwarf_default	0.0000	infantry_light_effects	40	20	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
dwf_master_engineer_bodyguard6	giant	3.0000	7.0000	6.0000	10.0000	9.0000	1.0000	30.0000	25.0000	25.0000	1.5000	circle	1.0000	750.0000	2.5000	60.0000	220.0000	0	true	true	0.0000	10.5000	12.0000	large	rotation	wh_copter	0.0000	ethereal_effects	50	25	0.0000	false	1.1000	4	0.8000			0.0000	1.4500	0	false		wh_main_unit_combat	false	false	-1.0000	-1.0000	20	wheeled_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
dwf_master_engineer_bodyguard7	giant	3.0000	6.0000	5.0000	8.0000	8.0000	1.0000	30.0000	25.0000	25.0000	3.1000	capsule	0.5500	1250.0000	2.7000	60.0000	160.0000	0	true	true	0.0000	9.0000	11.0000	very_large	rotation	wh_gyrobomber	0.0000	ethereal_effects	50	25	0.0000	false	0.9000	4	0.8000			0.0000	1.4500	0	false		wh_main_unit_combat	false	false	-1.0000	-1.0000	20	wheeled_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
dwf_rune_smith_bodyguard1	man	1.5000	3.2000	3.0000	4.0000	4.1000	1.0000	35.0000	30.0000	25.0000	0.7500	circle	1.0000	550.0000	1.5000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_dwarf_default	2.0000	infantry_light_effects	75	40	0.0000	true	1.0000	2	0.9000			0.5000	1.4500	1	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
dwf_rune_smith_bodyguard2	man	1.5000	2.8000	3.0000	4.0000	3.7000	1.3000	30.0000	25.0000	25.0000	0.6500	circle	1.0000	252.0000	1.4000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_dwarf_default	0.0000	infantry_light_effects	75	40	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
dwf_rune_smith_bodyguard3	man	1.5000	2.6000	3.0000	5.0000	3.6000	1.3000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	375.0000	1.4000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_dwarf_default	0.0000	infantry_light_effects	75	40	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
dwf_runelord_bodyguard_1	man	1.5000	3.2000	2.0000	4.0000	4.0000	1.0000	35.0000	30.0000	30.0000	0.7500	circle	1.0000	1000.0000	1.5000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_dwarf_default	2.0000	infantry_light_effects	75	80	0.0000	true	1.0000	2	0.9000	wh_main_generic_character_aura		0.5000	1.4500	1	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
dwf_runelord_bodyguard_2	giant	2.6000	3.0000	2.0000	3.0000	3.8000	1.0000	35.0000	30.0000	30.0000	1.8000	circle	1.0000	5000.0000	6.7500	60.0000	60.0000	3000	true	true	0.0000	0.0000	0.0000	very_large	ignore	wh2_tmb_hierotitan	6.0000	giant_effects	50	50	0.0000	false	0.8000	5	0.7500			0.3000	1.4500	0	false		wh_main_unit_combat	false	false	-1.0000	-1.0000	30	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
